,cuisine,id,ingredient_list
2956,indian,46875,"fresh ginger, ground red pepper, garlic, cinnamon sticks, olive oil, cardamon, cilantro, coconut cream, clove, almonds, chicken breasts, salt, bay leaf, water, garam masala, heavy cream, yellow onion, ground cumin"
2957,indian,45965,"cayenne, salt, corn starch, tomato paste, brown rice, low-fat yogurt, coconut milk, boneless skinless chicken breasts, sauce, ginger root, garam masala, cilantro, garlic cloves, onions"
2958,indian,25373,"white onion, mustard seeds, tumeric, vegetable oil, cooked rice, corn kernels, chiles, salt"
2959,indian,29113,"garam masala, jeera, rajma, coriander powder, masala, red chili powder, oil"
2960,indian,11596,"tomato paste, white onion, crushed garlic, diced tomatoes, cayenne pepper, boneless chicken skinless thigh, garam masala, lemon, salt, ground turmeric, brown sugar, water, butter, cilantro, cinnamon sticks, black pepper, vegetable oil, heavy cream, greek style plain yogurt"
2961,indian,34522,"plain yogurt, chili powder, ghee, garam masala, salt, cashew nuts, pepper, paprika, coriander, curry sauce, lamb leg, cumin"
2962,indian,2495,"water, salt, seeds, coriander, papad, oil, chili powder"
2963,indian,4050,"vegetable oil, garlic cloves, black pepper, salt, tomatoes, cauliflower florets, ground red pepper, chopped onion"
2964,indian,15331,"garam masala, chili powder, onions, curry powder, flour, garlic cloves, tomato paste, ground black pepper, salt, olive oil, chicken breasts, coconut milk"
2965,indian,33277,"black pepper, fresh ginger, garlic, red bell pepper, tomatoes, curry powder, chili powder, chickpeas, onions, fresh leav spinach, garam masala, salt, cooked quinoa, green chile, olive oil, red pepper flakes, smoked paprika, cumin"
2966,indian,32051,"clove, bay leaves, ginger, chopped cilantro, ground turmeric, white onion, cinnamon, cardamom pods, serrano chile, canola oil, kosher salt, dates, ground coriander, basmati rice, black peppercorns, russet potatoes, garlic, frozen peas, plum tomatoes"
2967,indian,22524,"tumeric, cilantro sprigs, dal, green chile, peeled fresh ginger, tamarind concentrate, ground cumin, asafetida (powder), water, black mustard seeds, plum tomatoes, chiles, ground coriander, ghee"
2968,indian,1802,"fresh ginger, mustard greens, cumin seed, spinach, unsalted butter, salt, canola oil, cayenne, garlic, serrano chile, water, extra firm tofu, yellow onion"
2969,indian,11152,"curry powder, salt, baking powder, all-purpose flour, serrano peppers, yellow split peas, garlic, oil"
2970,indian,14387,"cream, urad dal, rajma, masala, beans, butter, cilantro leaves, ghee, red chili powder, coriander powder, salt, garlic cloves, tomato purée, garam masala, black gram, cumin seed"
2971,indian,19324,"plain yogurt, diced tomatoes, carrots, brown basmati rice, chicken broth, minced ginger, salt, onions, curry powder, garlic, chopped cilantro, canola oil, black pepper, heavy cream, cayenne pepper, chicken thighs"
2972,indian,33388,"baby spinach leaves, yoghurt, salt, coconut milk, ground cumin, plain flour, garam masala, lamb fillet, pomegranate, basmati rice, chicken stock, fresh ginger, chili powder, green chilies, onions, tomatoes, ground black pepper, vegetable oil, garlic cloves, ground turmeric"
2973,indian,4367,"curry leaves, water, coriander seeds, salt, ground turmeric, red chili powder, pearl onions, urad dal, oil, black pepper, tamarind, baton, mustard seeds, tomatoes, coconut, vegetables, fenugreek seeds, cumin"
2974,indian,48370,"whole cloves, cinnamon sticks, mace, cardamom seeds, coriander seeds, cumin seed, bay leaves, peppercorns"
2975,indian,5627,"ground cinnamon, milk, cayenne, salt, ground cloves, coriander seeds, hot green chile, yellow onion, curry leaves, water, ground black pepper, garlic, ground cardamom, tumeric, fresh ginger, vegetable oil, boneless skinless chicken"
2976,indian,20668,"red chili peppers, vegetable oil, cumin seed, ground pepper, fenugreek seeds, ground turmeric, cauliflower flowerets, salt, boiling potatoes, fennel seeds, garam masala, ground coriander"
2977,indian,30093,"warm water, olive oil, flour, purple onion, greek yogurt, tomato purée, fresh coriander, coriander powder, chicken drumsticks, mustard powder, cummin, red chili peppers, water, dry yeast, garlic, oil, ground turmeric, soy sauce, garam masala, lemon, salt, ginger root"
2978,indian,2410,"lime, coffee, salt, tumeric, fresh ginger, cracked black pepper, chicken legs, olive oil, cilantro, greek yogurt, tandoori spices, garam masala, garlic"
2979,indian,45690,"kosher salt, cumin seed, ground turmeric, red lentils, water, clarified butter, fresh curry leaves, long-grain rice, canola oil, black peppercorns, peeled fresh ginger, chopped cilantro fresh"
2980,indian,8808,"bread, garam masala, salt, tomatoes, capsicum, oil, mustard, seeds, green chilies, tumeric, chili powder, coriander"
2981,indian,14065,"red chili powder, roma tomatoes, salt, masala, water, ginger, onions, minced garlic, bell pepper, lemon juice, red lentils, vegetables, green peas, ground turmeric"
2982,indian,19272,"chicken broth, cilantro, salt, curry powder, garlic, carrots, chicken breasts, chopped celery, ghee, tomatoes, ginger, coconut cream"
2983,indian,38623,"large eggs, greek style plain yogurt, water, vegetable oil, sugar, flour, active dry yeast, salt"
2984,indian,10884,"tumeric, lemon, garlic, green chilies, cumin, amchur, cilantro, cayenne pepper, onions, water, paprika, salt, oil, tomatoes, garam masala, ginger, chickpeas, coriander"
2985,indian,24327,"salt, flour, tumeric, oil, chili powder"
2986,indian,31691,"tomatoes, ground red pepper, garlic cloves, curry powder, chopped onion, canola oil, plain yogurt, cilantro leaves, red bell pepper, red lentils, peeled fresh ginger, organic vegetable broth"
2987,indian,30736,"garam masala, garlic, onions, tomato purée, boneless skinless chicken breasts, cayenne pepper, ground cumin, yoghurt, salt, ground turmeric, fresh ginger, cilantro, oil"
2988,indian,10765,"paprika, serrano chile, cauliflower, ground coriander, plum tomatoes, peanut oil, ground turmeric, kosher salt, black mustard seeds"
2989,indian,10164,"seeds, rice, urad dal, flour, salt water"
2990,indian,22026,"tumeric, fresh peas, ground coriander, onions, basmati rice, crushed tomatoes, paneer, garlic cloves, chopped cilantro fresh, garam masala, all-purpose flour, ghee, serrano chile, water, peeled fresh ginger, cumin seed, frozen peas"
2991,indian,29387,"garlic paste, vegetable oil, diced tomatoes in juice, cumin, cod fillets, cardamom, onions, tumeric, salt, chopped cilantro, ginger paste, jalapeno chilies, lemon juice, coriander"
2992,indian,30834,"crushed red pepper, vegetable oil, onions, curry powder, salt, cauliflower florets"
2993,indian,12721,"whole milk, lemon juice, salt"
2994,indian,42992,"urad dal, fruit juice, oil, peppercorns, salt, onions, papad, chutney, masala"
2995,indian,28765,"fresh curry leaves, chile pepper, mustard seeds, split black lentils, dried chickpeas, dried red chile peppers, grated coconut, cooking oil, fresh lemon juice, mango, water, salt, asafoetida powder"
2996,indian,21013,"tumeric, sunflower oil, coconut milk, garam masala, chickpeas, onions, eggplant, curry, chillies, tomatoes, brown mustard seeds, ground coriander"
2997,indian,6702,"cayenne, plain whole-milk yogurt, cumin seed, fresh coriander, cucumber, garlic"
2998,indian,26139,"fresh cilantro, dry white wine, fresh lemon juice, cauliflower, sea scallops, heavy cream, olive oil, florets, water, leeks, cumin seed"
2999,indian,9886,"moong dal, green chilies, chillies, shallots, mustard seeds, fresh coriander, cumin seed, ghee, tumeric, garlic, ginger root"
3000,thai,4728,"green onions, peanut sauce, shrimp, eggs, rice noodles, roasted peanuts, shallots, garlic, beansprouts, lime, cilantro, peanut oil"
3001,korean,46078,"spinach, water, beef rib short, ground beef, soy sauce, fried eggs, carrots, brown sugar, minced ginger, scallions, sandwich steak, beans, garlic, cucumber"
3002,mexican,10656,"Cointreau Liqueur, kosher salt, key lime, granulated sugar, key lime juice, tequila"
3003,southern_us,39092,"dijon mustard, chicken, kosher salt, lemon, collard greens, multigrain cereal, olive oil, garlic"
3004,mexican,40960,"garlic cloves, white onion, ancho chile pepper, white vinegar, dried chile, kosher salt"
3005,french,23752,"sugar, butter, black olives, onions, peeled tomatoes, rabbit, oil, pepper, red wine, salt, mushrooms, garlic, bay leaf"
3006,thai,19043,"green onions, large shrimp, fish sauce, red curry paste, fresh basil, light coconut milk, canola oil, sugar, chopped onion"
3007,french,9168,"reduced sodium chicken broth, extra-virgin olive oil, onions, oil-cured black olives, California bay leaves, lamb shoulder chops, thyme sprigs, dry white wine, garlic cloves, boiling potatoes"
3008,filipino,27460,"sugar pea, pancit, chicken broth, water, carrots, pepper, salt, pork, cooking oil, cabbage"
3009,mexican,21065,"white onion, garlic, pork tenderloin, chopped cilantro fresh, salsa verde, all-purpose flour, chicken broth, jalapeno chilies, Country Crock® Spread"
3010,spanish,14754,"ground black pepper, coarse salt, potatoes, onions, large eggs, garlic cloves, vegetable oil"
3011,southern_us,36083,"eggs, butter, peaches, vanilla, sugar, buttermilk, pie crust, flour"
3012,chinese,6939,"fish sauce, beef stock, star anise, oil, fresh ginger, green onions, chinese cabbage, cinnamon sticks, light soy sauce, chinese noodles, garlic, oyster sauce, dark soy sauce, stewing beef, dry sherry, chinese five-spice powder, bok choy"
3013,mexican,42638,"corn tortilla chips, kidney beans, shredded cheddar cheese, leaf lettuce, crumbles, salsa, tomatoes, taco seasoning mix, onions"
3014,greek,43196,"cherry tomatoes, cauliflower, zesty italian dressing, feta cheese, pitted black olives, broccoli"
3015,japanese,3310,"brown sugar, kasu, gingerroot, vegetable oil, rice vinegar, white miso, chilean sea bass fillets, mirin, tamari soy sauce"
3016,french,9487,"seasoned bread crumbs, salt, bone-in chicken breast halves, butter, dijon mustard, white wine, garlic"
3017,southern_us,4281,"brandy, bourbon whiskey, egg yolks, milk, heavy cream, sugar, rum"
3018,mexican,48611,"minced onion, fat skimmed chicken broth, diced tomatoes, long grain white rice, jalapeno chilies, salad oil, minced garlic, salt"
3019,mexican,24723,"water, large garlic cloves, red bell pepper, black pepper, olive oil, salt, cumin, cooked rice, corn kernels, paprika, onions, black beans, chili powder, enchilada sauce"
3020,moroccan,34135,"dried lentils, fresh cilantro, vegetable stock, yellow onion, flat leaf parsley, fresh dill, kidney beans, garlic, chickpeas, plain yogurt, egg noodles, salt, fresh mint, fava beans, olive oil, dark leafy greens, lima beans, ground turmeric"
3021,southern_us,45174,"large eggs, all-purpose flour, red bell pepper, sugar, vegetable oil, cumin seed, milk, salt, chopped pecans, yellow corn meal, baking powder, cayenne pepper"
3022,cajun_creole,47740,"sugar, bread flour, active dry yeast, kosher salt, vegetable shortening"
3023,moroccan,7089,"green bell pepper, eggplant, salt, lemon juice, plum tomatoes, sambal ulek, olive oil, golden raisins, garlic cloves, ground turmeric, fat-free reduced-sodium chicken broth, pepper, zucchini, chickpeas, carrots, ground cumin, ground cinnamon, honey, sweet potatoes, ground coriander, onions"
3024,mexican,34270,"lime, zucchini, salt, cotija, corn husks, epazote, soft corn tortillas, olive oil, chili powder, red radishes, white onion, unsalted butter, garlic"
3025,southern_us,8450,"teas, vanilla beans, apple juice concentrate, lemon, fresh ginger, cinnamon sticks"
3026,mexican,9259,"green bell pepper, fresh lime, flour tortillas, paprika, sauce, ground coriander, avocado, shredded cheddar cheese, olive oil, diced tomatoes, cilantro leaves, tortilla chips, chipotle peppers, pepper, spanish onion, jalapeno chilies, salt, frozen corn kernels, corn tortillas, chicken broth, minced garlic, ground black pepper, ancho powder, greek style plain yogurt, rotisserie chicken, ground cumin"
3027,thai,2142,"salad dressing, extra firm tofu, chopped cilantro fresh, broccoli florets, basmati rice, fat free less sodium chicken broth, red bell pepper"
3028,italian,5875,"pimentos, sweet pepper, dried oregano, olive oil, garlic, sharp cheddar cheese, pepper, swiss cheese, provolone cheese, canola oil, mushrooms, black olives, sausages"
3029,brazilian,10930,"eggs, ear of corn, cinnamon, sweetened condensed milk, baking powder, coconut milk, melted butter, salt"
3030,chinese,44816,"soy sauce, fresh ginger, dry sherry, pea pods, red bell pepper, black pepper, green onions, garlic, rice vinegar, boneless chicken skinless thigh, cooking spray, cilantro, salt, asian noodles, water, sesame oil, fat-free chicken broth, carrots"
3031,cajun_creole,2359,"frozen whole kernel corn, diced tomatoes with garlic and onion, cajun seasoning, garlic cloves, boneless skinless chicken breasts, okra, lima beans"
3032,vietnamese,31907,"crab meat, black pepper, sesame oil, cabbage, sugar, egg whites, carrots, spring roll wrappers, shiitake, garlic, soy sauce, green onions, shrimp"
3033,mexican,35873,"garlic powder, cracked black pepper, fresh parsley, grape tomatoes, sweet potatoes, fresh lime juice, avocado, jalapeno chilies, lamb, ground cumin, ground chipotle chile pepper, Himalayan salt, ghee"
3034,moroccan,27117,"tumeric, olive oil, salt, tomatoes, pepper, garlic, olives, chili pepper, ginger, onions, preserved lemon, water, ras el hanout, chicken"
3035,japanese,4421,"white rice, imitation crab meat, avocado, rice vinegar, white sugar, salt, cucumber, gari, seaweed"
3036,mexican,3906,"cherry coke, garlic cloves, salt, pepper, beef roast, beef broth"
3037,japanese,22412,"sesame oil, scallions, eggs, hot sauce, cucumber, rice vinegar, carrots, soy sauce, soba noodles, bok choy"
3038,southern_us,15501,"water, fresh chives, chicken broth, soft fresh goat cheese, quickcooking grits"
3039,chinese,7177,"black pepper, shallots, chili sauce, brown sugar, water, cornflour, white vinegar, minced garlic, sesame oil, soy sauce, eggplant, cilantro leaves"
3040,japanese,26265,"pepper, purple onion, flavored oil, garlic, rice vinegar, ginger, salt, toasted sesame oil, tamari soy sauce, carrots"
